date,open,high,low,close,adj_close,volume,return,direction
2018-07-27,79405.0,80251.0,79405.0,79866.0,79866.0,3015600,0.0058056797430892,1
2018-07-30,79866.0,80492.0,79699.0,80276.0,80276.0,2631400,0.005133598777953,1
2018-07-31,80279.0,80279.0,79016.0,79220.0,79220.0,3354500,-0.0131546165728237,0
2018-08-01,79213.0,79731.0,78769.0,79302.0,79302.0,3227100,0.0010350921484474,1
2018-08-02,79237.0,79896.0,78573.0,79637.0,79637.0,3005500,0.0042243575193563,1
2018-08-03,79656.0,81792.0,79656.0,81435.0,81435.0,3802600,0.0225774451574016,1
2018-08-06,81445.0,81765.0,80965.0,81051.0,81051.0,2516600,-0.004715417203905,0
2018-08-07,81093.0,81742.0,79923.0,80347.0,80347.0,3861200,-0.0086858891315344,0
2018-08-08,80347.0,80912.0,78966.0,79152.0,79152.0,3833800,-0.0148729884127596,0
2018-08-09,79171.0,79461.0,78156.0,78768.0,78768.0,3717400,-0.0048514251061249,0
2018-08-10,78766.0,78766.0,76043.0,76514.0,76514.0,0,-0.0286156814950233,0
2018-08-13,76513.0,77689.0,75931.0,77496.0,77496.0,3958200,0.0128342525550879,1
2018-08-14,77499.0,78742.0,77499.0,78602.0,78602.0,3713000,0.0142717043460307,1
2018-08-15,78614.0,78618.0,76829.0,77078.0,77078.0,4386400,-0.0193888196229103,0
2018-08-16,77085.0,77704.0,76381.0,76819.0,76819.0,3285400,-0.0033602324917615,0
2018-08-17,76817.0,76817.0,75633.0,76029.0,76029.0,3742300,-0.0102839141358257,0
2018-08-20,76029.0,76497.0,75608.0,76328.0,76328.0,3578100,0.0039327098870167,1
2018-08-21,76327.0,76340.0,74915.0,75180.0,75180.0,4077000,-0.0150403521643434,0
2018-08-22,75171.0,76904.0,74876.0,76902.0,76902.0,3610400,0.0229050279329607,1
2018-08-23,76898.0,77232.0,75466.0,75634.0,75634.0,3866700,-0.0164885178538919,0
2018-08-24,75647.0,76629.0,75647.0,76262.0,76262.0,3159900,0.0083031440886374,1
2018-08-27,76264.0,78008.0,76264.0,77930.0,77930.0,2750600,0.0218719676903307,1
2018-08-28,77928.0,78038.0,77149.0,77473.0,77473.0,2964800,-0.0058642371358912,0
2018-08-29,77472.0,78783.0,77399.0,78389.0,78389.0,3127600,0.0118234739844849,1
2018-08-30,78389.0,78389.0,76372.0,76404.0,76404.0,3546800,-0.0253224304430468,0
2018-08-31,76386.0,77202.0,76026.0,76678.0,76678.0,4145600,0.0035861996754096,1
2018-09-03,76675.0,76675.0,75729.0,76193.0,76193.0,1673300,-0.0063251519340619,0
2018-09-04,76192.0,76192.0,74605.0,74712.0,74712.0,3162300,-0.0194374811334374,0
2018-09-05,74712.0,75370.0,74276.0,75092.0,75092.0,2830400,0.005086197665703,1
2018-09-06,75098.0,76533.0,74986.0,76416.0,76416.0,3298500,0.0176317051084002,1
2018-09-10,76416.0,77293.0,76115.0,76436.0,76436.0,3105200,0.0002617252931322,1
2018-09-11,76437.0,76437.0,74275.0,74657.0,74657.0,0,-0.0232743733319378,0
2018-09-12,74680.0,75680.0,74499.0,75125.0,75125.0,3709100,0.0062686687115742,1
2018-09-13,75126.0,75407.0,74501.0,74687.0,74687.0,3062100,-0.0058302828618967,0
2018-09-14,74687.0,75705.0,74445.0,75429.0,75429.0,3231700,0.0099347945425576,1
2018-09-17,75428.0,76893.0,75227.0,76789.0,76789.0,3397600,0.0180302005859815,1
2018-09-18,76781.0,78454.0,76677.0,78314.0,78314.0,4167000,0.0198596153094843,1
2018-09-19,78268.0,79021.0,77624.0,78169.0,78169.0,3780800,-0.0018515208008784,0
2018-09-20,78169.0,78944.0,77820.0,78116.0,78116.0,3137600,-0.0006780181401834,0
2018-09-21,78116.0,80002.0,78116.0,79444.0,79444.0,4666800,0.0170003584412923,1
2018-09-24,79447.0,79447.0,77857.0,77984.0,77984.0,0,-0.0183777251900709,0
2018-09-25,77980.0,78688.0,77005.0,78630.0,78630.0,3700400,0.0082837505129256,1
2018-09-26,78634.0,79461.0,78530.0,78656.0,78656.0,3735300,0.0003306625969732,1
2018-09-27,78676.0,80107.0,78676.0,80000.0,80000.0,4475000,0.0170870626525629,1
2018-09-28,80000.0,80000.0,78967.0,79342.0,79342.0,4061400,-0.008225,0
2018-10-01,79350.0,79557.0,78091.0,78624.0,78624.0,3134400,-0.0090494315747019,0
2018-10-02,78625.0,81778.0,78625.0,81612.0,81612.0,5929900,0.038003663003663,1
2018-10-03,81624.0,85442.0,81623.0,83273.0,83273.0,7618600,0.0203523991569867,1
2018-10-04,83275.0,83430.0,81892.0,82953.0,82953.0,4935600,-0.0038427821742942,0
2018-10-05,82972.0,83805.0,82030.0,82322.0,82322.0,5394800,-0.0076067170566465,0
2018-10-08,82324.0,87333.0,82324.0,86084.0,86084.0,9999000,0.0456985981876048,1
2018-10-09,86053.0,86573.0,85433.0,86088.0,86088.0,6461000,4.6466242275000624e-05,1
2018-10-10,86084.0,86085.0,83679.0,83679.0,83679.0,0,-0.0279829941455255,0
2018-10-11,83700.0,84749.0,82607.0,82921.0,82921.0,5188700,-0.0090584256504021,0
2018-10-15,82922.0,84278.0,82922.0,83360.0,83360.0,4782900,0.0052941956802257,1
2018-10-16,83420.0,85718.0,83420.0,85718.0,85718.0,4811300,0.0282869481765835,1
2018-10-17,85714.0,86167.0,84944.0,85764.0,85764.0,4858600,0.0005366434121187,1
2018-10-18,85760.0,85760.0,83846.0,83847.0,83847.0,4085300,-0.0223520358192248,0
2018-10-19,83845.0,84954.0,83667.0,84220.0,84220.0,3753500,0.0044485789592949,1
2018-10-22,84222.0,85772.0,84222.0,85597.0,85597.0,3873700,0.0163500356209926,1
2018-10-23,85595.0,85595.0,84032.0,85300.0,85300.0,4388100,-0.003469747771534,0
2018-10-24,85302.0,85786.0,83035.0,83064.0,83064.0,4679200,-0.0262133645955451,0
2018-10-25,83124.0,84831.0,83124.0,84084.0,84084.0,0,0.012279687951459,1
2018-10-26,84084.0,85720.0,83497.0,85720.0,85720.0,6471500,0.019456733742448,1
2018-10-29,85728.0,88377.0,82783.0,83797.0,83797.0,7733900,-0.0224335044330378,0
2018-10-30,83802.0,86990.0,83802.0,86886.0,86886.0,6556900,0.0368628948530376,1
2018-10-31,86889.0,88028.0,86213.0,87424.0,87424.0,5889800,0.0061920217296227,1
2018-11-01,87428.0,89017.0,87094.0,88419.0,88419.0,5878400,0.0113813140556369,1
2018-11-05,88418.0,89598.0,88347.0,89598.0,89598.0,4620800,0.013334238116242,1
2018-11-06,89587.0,89587.0,88066.0,88669.0,88669.0,0,-0.0103685350119422,0
2018-11-07,88676.0,89565.0,87541.0,87714.0,87714.0,4371300,-0.0107703932603276,0
2018-11-08,87719.0,88570.0,85620.0,85620.0,85620.0,5297700,-0.0238730419317326,0
2018-11-09,85620.0,86233.0,84030.0,85641.0,85641.0,4814400,0.0002452697967765,1
2018-11-12,85644.0,86227.0,85009.0,85525.0,85525.0,3534000,-0.0013544914235004,0
2018-11-13,85531.0,85941.0,84071.0,84914.0,84914.0,4410700,-0.0071441099093831,0
2018-11-14,84898.0,85973.0,84267.0,85973.0,85973.0,5591600,0.012471441693949,1
2018-11-16,85975.0,88516.0,85975.0,88515.0,88515.0,5184200,0.0295674223302664,1
2018-11-19,88472.0,88484.0,87047.0,87901.0,87901.0,3642100,-0.0069366773993108,0
2018-11-21,87896.0,87896.0,86254.0,87269.0,87269.0,4140600,-0.0071899068269986,0
2018-11-22,87269.0,87656.0,87222.0,87477.0,87477.0,2244500,0.0023834351258751,1
2018-11-23,87479.0,87479.0,85763.0,86230.0,86230.0,4148700,-0.0142551756461698,0
2018-11-26,86237.0,87147.0,84905.0,85547.0,85547.0,4557300,-0.0079206772584947,0
2018-11-27,85547.0,88018.0,85377.0,87891.0,87891.0,4971300,0.0274001426116636,1
2018-11-28,87891.0,89483.0,87153.0,89251.0,89251.0,5295600,0.0154737117566077,1
2018-11-29,89145.0,89910.0,88475.0,89710.0,89710.0,4257400,0.0051427995204536,1
2018-11-30,89709.0,90246.0,89258.0,89504.0,89504.0,6736700,-0.0022962880392375,0
2018-12-03,89511.0,91242.0,89429.0,89820.0,89820.0,5935600,0.0035305684662136,1
2018-12-04,89820.0,90452.0,88041.0,88624.0,88624.0,4879700,-0.0133155199287463,0
2018-12-05,88644.0,89111.0,88449.0,89040.0,89040.0,2790000,0.0046939880844918,1
2018-12-06,88933.0,88933.0,87025.0,88846.0,88846.0,4370100,-0.0021787960467205,0
2018-12-07,88849.0,89986.0,87907.0,88115.0,88115.0,4479100,-0.0082277198748396,0
2018-12-10,88115.0,88384.0,85915.0,85915.0,85915.0,4084400,-0.0249673721840776,0
2018-12-11,85918.0,87520.0,85583.0,86420.0,86420.0,4390100,0.0058779025781294,1
2018-12-12,86420.0,87946.0,86420.0,86977.0,86977.0,5000500,0.0064452672992363,1
2018-12-13,86979.0,87842.0,86856.0,87838.0,87838.0,3658600,0.0098991687457603,1
2018-12-14,87838.0,88184.0,87106.0,87450.0,87450.0,3553300,-0.0044172226143582,0
2018-12-17,87448.0,87820.0,86328.0,86400.0,86400.0,3849300,-0.0120068610634648,0
2018-12-18,86400.0,87274.0,86400.0,86610.0,86610.0,4093500,0.0024305555555554,1
2018-12-19,86617.0,88101.0,85674.0,85674.0,85674.0,5664200,-0.0108070661586422,0
2018-12-20,85678.0,86584.0,84756.0,85269.0,85269.0,6100500,-0.0047272217942433,0
2018-12-21,85269.0,86554.0,85134.0,85697.0,85697.0,6076200,0.0050194091639399,1
2018-12-26,85684.0,85684.0,83892.0,85136.0,85136.0,3355100,-0.0065463201745685,0
2018-12-27,85141.0,85739.0,84876.0,85460.0,85460.0,3820900,0.0038056756248825,1
2018-12-28,85469.0,88044.0,85469.0,87887.0,87887.0,3649100,0.0283992511116311,1
2019-01-02,87887.0,91479.0,87536.0,91012.0,91012.0,5615400,0.0355570220851775,1
2019-01-03,91011.0,91596.0,89922.0,91564.0,91564.0,6066200,0.0060651342680086,1
2019-01-04,91577.0,92701.0,90824.0,91841.0,91841.0,5322100,0.0030252064130007,1
2019-01-07,91845.0,92552.0,91288.0,91699.0,91699.0,4565000,-0.0015461504121253,0
2019-01-08,91699.0,92231.0,91064.0,92032.0,92032.0,4496500,0.0036314463625557,1
2019-01-09,92033.0,93626.0,92028.0,93613.0,93613.0,5011400,0.017178807371349,1
2019-01-10,93599.0,93987.0,93050.0,93806.0,93806.0,4840600,0.0020616794675953,1
2019-01-11,93806.0,93961.0,93359.0,93658.0,93658.0,5330500,-0.0015777242393876,0
2019-01-14,93645.0,94474.0,93335.0,94474.0,94474.0,4486900,0.0087125499156506,1
2019-01-15,94474.0,94695.0,93402.0,94056.0,94056.0,4836400,-0.0044244977454114,0
2019-01-16,94057.0,94393.0,93687.0,94393.0,94393.0,4257400,0.0035829718465594,1
2019-01-17,94393.0,95682.0,93950.0,95351.0,95351.0,4944200,0.0101490576631741,1
2019-01-18,95386.0,96396.0,95386.0,96097.0,96097.0,4884000,0.0078237249740433,1
2019-01-21,96093.0,96093.0,94863.0,96010.0,96010.0,2717600,-0.0009053352341904,0
2019-01-22,96008.0,96070.0,94662.0,95103.0,95103.0,4256000,-0.0094469326111863,0
2019-01-23,95116.0,96576.0,95116.0,96558.0,96558.0,0,0.0152992019179205,1
2019-01-24,96558.0,97677.0,96558.0,97677.0,97677.0,5019400,0.0115888895793201,1
2019-01-28,97674.0,97937.0,94783.0,95444.0,95444.0,7185300,-0.0228610624814439,0
2019-01-29,95508.0,96751.0,95508.0,95639.0,95639.0,5262000,0.0020430828548678,1
2019-01-30,95643.0,97107.0,95643.0,96996.0,96996.0,6164400,0.0141887723627389,1
2019-01-31,96996.0,98405.0,96996.0,97394.0,97394.0,5976000,0.004103261990185,1
2019-02-01,97395.0,98044.0,96990.0,97861.0,97861.0,4301600,0.0047949565681664,1
2019-02-04,97861.0,98589.0,96901.0,98589.0,98589.0,4278300,0.0074391228374939,1
2019-02-05,98587.0,98587.0,97596.0,98311.0,98311.0,4773700,-0.0028197871973546,0
2019-02-06,98308.0,98308.0,94636.0,94636.0,94636.0,5458200,-0.0373813713623094,0
2019-02-07,94654.0,95642.0,93507.0,94406.0,94406.0,5612500,-0.0024303647660509,0
2019-02-08,94401.0,95486.0,93424.0,95343.0,95343.0,5302500,0.0099252166175878,1
2019-02-11,95351.0,95499.0,93737.0,94413.0,94413.0,3767300,-0.0097542556873603,0
2019-02-12,94420.0,96571.0,94420.0,96168.0,96168.0,4915000,0.0185885418321629,1
2019-02-13,96169.0,96804.0,95389.0,95842.0,95842.0,5814400,-0.0033899010065718,0
2019-02-14,95843.0,98019.0,94915.0,98015.0,98015.0,5222300,0.0226727322050874,1
2019-02-15,98015.0,98238.0,97083.0,97526.0,97526.0,4586300,-0.0049890322909759,0
2019-02-18,97527.0,97527.0,96239.0,96510.0,96510.0,2837100,-0.0104177347579107,0
2019-02-19,96513.0,98185.0,96513.0,97659.0,97659.0,4830600,0.0119055020205161,1
2019-02-20,97661.0,98544.0,96545.0,96545.0,96545.0,5906800,-0.011407038777788,0
2019-02-21,96546.0,97231.0,95793.0,96932.0,96932.0,5814100,0.0040084934486508,1
2019-02-22,96929.0,97887.0,96929.0,97886.0,97886.0,4426600,0.0098419510584739,1
2019-02-25,97881.0,98190.0,97087.0,97240.0,97240.0,4360000,-0.0065995137200416,0
2019-02-26,97242.0,97904.0,97235.0,97603.0,97603.0,3555100,0.0037330316742081,1
2019-02-27,97603.0,97782.0,96886.0,97307.0,97307.0,3873500,-0.0030326936672028,0
2019-02-28,97307.0,97528.0,95364.0,95584.0,95584.0,5365700,-0.0177068453451447,0
2019-03-01,95584.0,96113.0,94394.0,94604.0,94604.0,4054700,-0.0102527619685303,0
2019-03-06,94604.0,94889.0,93945.0,94217.0,94217.0,2715300,-0.0040907361210942,0
2019-03-07,94216.0,94532.0,93729.0,94340.0,94340.0,4104300,0.0013054968848509,1
2019-03-08,94340.0,95476.0,93305.0,95365.0,95365.0,4054200,0.0108649565401739,1
2019-03-11,95384.0,98027.0,95384.0,98027.0,98027.0,4251500,0.0279138048550307,1
2019-03-12,98038.0,98150.0,97267.0,97828.0,97828.0,3832900,-0.0020300529445969,0
2019-03-13,97831.0,99267.0,97464.0,98904.0,98904.0,4812100,0.0109988960215889,1
2019-03-14,98905.0,99036.0,97776.0,98605.0,98605.0,3584500,-0.0030231335436382,0
2019-03-15,98605.0,99393.0,98597.0,99137.0,99137.0,5136400,0.0053952639318493,1
